channel_id,channel_link,channel_name,channel_type,country,country_rank,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,socialblade_url,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income,channel_age
@aljazeera,https://youtube.com/@aljazeera,AlJazeera Arabic  قناة الجزيرة,news,QA,1.0,10000.0,10030817.0,584250.0,20.0,496.0,https://socialblade.com/youtube/channel/UCfiwzLy-8yKzIbsmZTzxDgw,289.0,16800000.0,300000.0,196692.0,595.0,10161639938.0,300925000.0,6960750.0,17.23835616438356
@nishfire,https://youtube.com/@nishfire,Nishfire,,QA,13.0,7330.0,3269188.0,189650.0,,3792.0,https://socialblade.com/youtube/channel/UCU74maQeJfqA5I8rABuyNrA,1189.0,1870000.0,220000.0,602.0,33138.0,529161769.0,98076000.0,2283850.0,14.353424657534246
,,Sajjad Fazli,sports,IR,9.0,50.0,23752.0,1381.0,1550.0,399319.0,https://socialblade.com/youtube/channel/UCzjYSapwqiQXvVWo03JLtcg,2825.0,66700.0,1500.0,56.0,444995.0,29304047.0,712545.0,16500.0,11.123287671232877
@eshghharfhalishnemishe,https://youtube.com/@eshghharfhalishnemishe,Eshgh Harf Halish Nemishe عشق حرف حا…,film,IR,1.0,67.0,64592.0,3770.5,1462.0,186382.0,https://socialblade.com/youtube/channel/UCju9n9eAX7edKKF7ATuD_aA,2202.0,158000.0,2000.0,1201.0,205939.0,75627138.0,1938000.0,44950.0,5.69041095890411
@kimpro828,https://youtube.com/@kimpro828,김프로KIMPRO,people,KR,4.0,86600.0,64609030.0,3770500.0,7.0,14.0,https://socialblade.com/youtube/channel/UCiVs2pnGW5mLIc1jS2nxhjg,101.0,39600000.0,2600000.0,3086.0,36.0,38294511677.0,1938000000.0,45000000.0,6.6
@alarabytv_news,https://youtube.com/@alarabytv_news,العربي - أخبار,news,QA,5.0,3000.0,3021797.0,175300.0,100.0,3925.0,https://socialblade.com/youtube/channel/UC65i3Fyq91uiUkIS0i5GLNQ,699.0,6640000.0,90000.0,135925.0,4037.0,2899622760.0,90654000.0,2123750.0,
,,ali javid,news,IR,7.0,47.0,22026.0,1275.0,1657.0,418126.0,https://socialblade.com/youtube/channel/UCoqCvoqnnG7X0OLDgrD52iQ,2804.0,68400.0,1400.0,6231.0,344051.0,40546991.0,660766.0,15350.0,10.616438356164384
@gh.s,https://youtube.com/@gh.s,GH'S,games,KR,11.0,33300.0,26860448.0,1541650.0,28.0,69.0,https://socialblade.com/youtube/channel/UCdrBnBNLsN4_cH32HWbr9qg,247.0,21100000.0,1000000.0,832.0,281.0,15912709385.0,805813000.0,18700000.0,3.9452054794520546
@lionfield,https://youtube.com/@lionfield,Lionfield,entertainment,IT,8.0,15300.0,14272290.0,848700.0,392.0,322.0,https://socialblade.com/youtube/channel/UCHwpDpLoyJgtFXoAaaSut4Q,580.0,7880000.0,460000.0,1278.0,676.0,9458454195.0,428169000.0,9950000.0,4.23013698630137
@beinsports,https://youtube.com/@beinsports,beIN SPORTS,sports,QA,3.0,6660.0,2969848.0,172300.0,23.0,3972.0,https://socialblade.com/youtube/channel/UCJUCcJUeh0Cz2xyKwkw5Q1w,339.0,11700000.0,200000.0,5299.0,12714.0,1205558877.0,89095000.0,2071600.0,
,,persianmusic,people,IR,37.0,37.0,18260.0,1062.5,3583.0,460781.0,https://socialblade.com/youtube/channel/UCUHOLwKAGKzcpCXKz71oV-g,8075.0,15400.0,1100.0,104.0,903037.0,11415901.0,547782.0,12700.0,
@smitizen7618,https://youtube.com/@smitizen7618,Smitizen,people,CN,21.0,1230.0,1608640.0,93350.0,926.0,10102.0,https://socialblade.com/youtube/channel/UCAvel0A1XxZMg_yURZJXgPQ,1350.0,937000.0,37000.0,500.0,16699.0,954577219.0,48259000.0,1115850.0,
@pandaboi,https://youtube.com/@pandaboi,PANDA BOI,games,IT,1.0,380000.0,18781729.0,1114100.0,5.0,264.0,https://socialblade.com/youtube/channel/UC0Wju2yvRlfwqraLlz5152Q,66.0,50300000.0,11400000.0,1097.0,121.0,23989501633.0,563452000.0,13050000.0,3.5315068493150683
@khabylame,https://youtube.com/@khabylame,Khaby. Lame,people,IT,7.0,19000.0,7825161.0,453950.0,217.0,988.0,https://socialblade.com/youtube/channel/UC86suRFnqiw8zN6LIYxddYQ,524.0,8460000.0,570000.0,219.0,4797.0,2585193715.0,234755000.0,5470450.0,
@crazygreapa,https://youtube.com/@crazygreapa,CRAZY GREAPA,entertainment,KR,16.0,20000.0,19130830.0,1115300.0,162.0,139.0,https://socialblade.com/youtube/channel/UCNQAoLEv87L7NgUp4We3HIg,294.0,16300000.0,600000.0,1077.0,385.0,13345614834.0,573925000.0,13350000.0,
@lingoyt,https://youtube.com/@lingoyt,Lingo,games,LU,2.0,4760.0,337376.0,19550.0,1225.0,53309.0,https://socialblade.com/youtube/channel/UCGPl0YTqVWv3Jf9uSgwwgFA,1774.0,544000.0,143000.0,345.0,466094.0,28412106.0,10121000.0,234850.0,1.8575342465753424
@aljazeeramubasher,https://youtube.com/@aljazeeramubasher,Al Jazeera Mubasher قناة الجزيرة …,news,QA,4.0,5000.0,2948989.0,171050.0,87.0,4651.0,https://socialblade.com/youtube/channel/UCCv1Pd24oPErw5S7zJWltnQ,670.0,6940000.0,150000.0,75880.0,4866.0,2525719300.0,88470000.0,2070750.0,14.95890410958904
,,,,,,,,,,,https://socialblade.com/youtube/search/search?query=ZZq0MAL9zOUoHkN6uJKbTYag&error=not-found,,,,,,,,,
@crotonmegahit,https://youtube.com/@crotonmegahit,Croton MEGA HIT 克頓傳媒 史詩傑作,entertainment,CN,8.0,667.0,595710.0,34600.0,894.0,30085.0,https://socialblade.com/youtube/channel/UCPIRD4yr1hlAEovBCSNlAKg,1114.0,2540000.0,20000.0,3067.0,5821.0,2203632837.0,17871000.0,414700.0,8.2
@booniebearsofficialchines,https://youtube.com/@booniebearsofficialchines,熊出没 Boonie Bears,film,CN,11.0,1330.0,595153.0,34550.0,549.0,32046.0,https://socialblade.com/youtube/channel/UCexhmwhQ2zmBDt2Q6qM3hdg,1192.0,1800000.0,40000.0,2384.0,18632.0,870042600.0,17855000.0,414300.0,8.276712328767124
@luxplanes,https://youtube.com/@luxplanes,LuxPlanes,entertainment,LU,3.0,334.0,281426.0,16300.0,1537.0,61011.0,https://socialblade.com/youtube/channel/UChQc-Y6wPyfA5YCPHoNa-qw,1798.0,514000.0,10000.0,419.0,42884.0,403236887.0,8443000.0,195900.0,
@hybelabels,https://youtube.com/@hybelabels,HYBE LABELS,music,KR,3.0,10000.0,19636306.0,1117000.0,5.0,146.0,https://socialblade.com/youtube/channel/UC3IZKseVpdzPSBaWxBxundA,22.0,74800000.0,300000.0,1809.0,45.0,33951343525.0,589089000.0,13650000.0,16.043835616438358
@hayataku5348,https://youtube.com/@hayataku5348,HAYATAKU はやたく,people,JP,9.0,33300.0,35237397.0,2020250.0,109.0,50.0,https://socialblade.com/youtube/channel/UC4ROE0kBZ983K5vLwEbkKsQ,332.0,12600000.0,1000000.0,1937.0,498.0,11541321749.0,1057000000.0,24550000.0,
@thequinettos,https://youtube.com/@thequinettos,The Quinetto's,people,IT,4.0,6660.0,7326924.0,425050.0,116.0,1152.0,https://socialblade.com/youtube/channel/UCfZGcP5hn4oIbLb8YZ-e3yw,339.0,11700000.0,200000.0,1600.0,982.0,7503414439.0,219808000.0,5100050.0,3.2986301369863016
@issei0806,https://youtube.com/@issei0806,ISSEI / いっせい,comedy,JP,4.0,50000.0,48276992.0,2814750.0,15.0,25.0,https://socialblade.com/youtube/channel/UC6QZ_ss3i_8qLV_RczPZBkw,181.0,27900000.0,1500000.0,2671.0,91.0,26441640051.0,1448000000.0,33650000.0,
@-spinzalin-,https://youtube.com/@-spinzalin-,Spinzalin,,LU,47.0,270.0,201818.0,11700.0,,87061.0,https://socialblade.com/youtube/channel/UCZHPh5Z66-wB_HB7ExzGvpQ,3025.0,56800.0,8100.0,152.0,261243.0,58151387.0,6055000.0,140500.0,
@waksyshorts,https://youtube.com/@waksyshorts,Waksy Shorts,people,PL,250.0,834.0,786494.0,50150.0,1168.0,26595.0,https://socialblade.com/youtube/channel/UC-PuuhwfQSNRnG4DkxUPp1A,1588.0,698000.0,25000.0,461.0,41523.0,419025499.0,23595000.0,585400.0,
@saito09,https://youtube.com/@saito09,Saito,entertainment,JP,6.0,26600.0,22329923.0,1276200.0,146.0,108.0,https://socialblade.com/youtube/channel/UCKLbzfmjFv_oalDX8sHxhkQ,277.0,18200000.0,800000.0,5398.0,192.0,18746621003.0,669898000.0,15550000.0,2.9178082191780823
@muhtesemyuzyilarabic,https://youtube.com/@muhtesemyuzyilarabic,حريم السلطان - Muhteşem Yüzyıl,film,SA,139.0,1000.0,936281.0,54300.0,418.0,33.0,https://socialblade.com/youtube/channel/UC3ZYW87-caZfpbeWwLCw57A,1056.0,3120000.0,30000.0,1312.0,6595.0,2005991574.0,28088000.0,638350.0,6.205479452054795
@jeffreyxreacts,https://youtube.com/@jeffreyxreacts,Jeffrey X,,KR,160.0,9000.0,15615579.0,903300.0,,224.0,https://socialblade.com/youtube/channel/UC2qKQjnZI_tnG7XemGBOHxQ,1015.0,3580000.0,270000.0,453.0,2784.0,3862690232.0,468467000.0,10900000.0,1.7589041095890412
@persianboychannel,https://youtube.com/@persianboychannel,Persian_boy,tech,IR,6.0,40.0,7828.0,454.0,1491.0,561510.0,https://socialblade.com/youtube/channel/UC9xrfT_rWNmPcr-9bP9i4Vw,2783.0,70500.0,1200.0,8877.0,351735.0,39464827.0,234821.0,5470.5,10.441095890410958
,,Korea On,,JP,159.0,26000.0,20817916.0,1221050.0,,152.0,https://socialblade.com/youtube/channel/UC1jdlVqsw-CwfJO-A50f0Hw,1127.0,2360000.0,780000.0,75.0,6335.0,2027014693.0,624537000.0,14500000.0,2.9397260273972603
,,,,,,,,,,,https://socialblade.com/youtube/search/search?query=ZZ102Steve&error=not-found,,,,,,,,,
@youkumovie,https://youtube.com/@youkumovie,YOUKU MOVIE-Get APP now,film,CN,4.0,667.0,413178.0,23950.0,414.0,50890.0,https://socialblade.com/youtube/channel/UCE2UHXGOlqotRJgEWl_tiMw,1052.0,3150000.0,20000.0,4087.0,12547.0,1206697367.0,12395000.0,287600.0,4.301369863013699
@leonardo_grati,https://youtube.com/@leonardo_grati,Leonardograti,people,IT,31.0,7000.0,6654277.0,386000.0,522.0,1302.0,https://socialblade.com/youtube/channel/UCbhFezdRFJHHReiSyNwksnQ,935.0,4370000.0,210000.0,7140.0,1931.0,4920923775.0,199628000.0,4622500.0,2.9178082191780823
@bemax1,https://youtube.com/@bemax1,Bemax - ベマックス,entertainment,IL,2.0,17600.0,9300943.0,584900.0,644.0,726.0,https://socialblade.com/youtube/channel/UCB7IUPuXfBt7kMHVRniwO1g,840.0,5180000.0,530000.0,1192.0,3628.0,3180737043.0,279028000.0,7118550.0,
@flavourtrip,https://youtube.com/@flavourtrip,Flavour Trip,,LU,6.0,834.0,141564.0,8233.0,,112143.0,https://socialblade.com/youtube/channel/UCoq2qlWgvvKJzW_hBkLIE8w,1863.0,456000.0,25000.0,33.0,267184.0,56156115.0,4247000.0,98550.0,1.7808219178082192
@huaweimobile,https://youtube.com/@huaweimobile,Huawei Mobile,tech,CN,25.0,167.0,606237.0,35150.0,491.0,62844.0,https://socialblade.com/youtube/channel/UCM_zp2dVNflkGFWAFM_N7lg,1470.0,822000.0,5000.0,299.0,208815.0,83672673.0,18187000.0,422050.0,13.863013698630137
@scenette,https://youtube.com/@scenette,SCENETTE,howto,IT,216.0,5560.0,4882716.0,283250.0,653.0,1781.0,https://socialblade.com/youtube/channel/UC0KwTQrMmHAEUI1LBz79UVQ,1395.0,920000.0,167000.0,579.0,20629.0,815628628.0,146481000.0,3399950.0,0.5342465753424658
@mbcnews11,https://youtube.com/@mbcnews11,MBCNEWS,news,KR,125.0,2330.0,13553434.0,796250.0,193.0,276.0,https://socialblade.com/youtube/channel/UCF4Wxdo3inmxP-Y59wXDsFw,925.0,4390000.0,70000.0,244511.0,272.0,16019357904.0,406603000.0,9450000.0,17.624657534246577
@sagawa,https://youtube.com/@sagawa,Sagawa /さがわ,entertainment,JP,3.0,30000.0,17849509.0,1010900.0,64.0,177.0,https://socialblade.com/youtube/channel/UCWaOde99oeUVoXbIj3SNu9g,157.0,30800000.0,900000.0,8292.0,110.0,24699722711.0,535485000.0,12450000.0,3.33972602739726
@indianmomineuropekomalvlo,https://youtube.com/@indianmomineuropekomalvlo,Indian Mom in Europe Komal Vlogs,people,LU,14.0,67.0,99874.0,5791.0,1618.0,127688.0,https://socialblade.com/youtube/channel/UCp6xJXowK2_xgcUDeXbMUBQ,2085.0,253000.0,2000.0,1218.0,98019.0,174132126.0,2996000.0,69550.0,8.01095890410959
@aborany2023,https://youtube.com/@aborany2023,ابو راني,,IL,36.0,12400.0,3089240.0,196950.0,,2864.0,https://socialblade.com/youtube/channel/UCjC1MHedsH3qO6DxC4rcAvg,1241.0,1310000.0,374000.0,158.0,53872.0,332609352.0,92677000.0,2339000.0,
@yn_rt8282,https://youtube.com/@yn_rt8282,Yn_ Rt,,IL,3.0,2660.0,3791322.0,241700.0,,3046.0,https://socialblade.com/youtube/channel/UCN7hQOxb4JtoPCEApTiwwRg,972.0,3880000.0,80000.0,1866.0,2507.0,4067321310.0,113740000.0,2920600.0,1.6904109589041096
@1medostar,https://youtube.com/@1medostar,ميدو ستار,comedy,IL,89.0,18000.0,2900558.0,184950.0,882.0,5235.0,https://socialblade.com/youtube/channel/UCwBe3TwJtZMUNnYn-IELkcg,1584.0,754000.0,540000.0,253.0,155751.0,115940466.0,87017000.0,2230550.0,
@robocarpoli_ch,https://youtube.com/@robocarpoli_ch,变形警车珀利TV 中文,people,CN,47.0,200.0,189253.0,11000.0,1424.0,89068.0,https://socialblade.com/youtube/channel/UCk_tP_644GKxODxSh_fsZOw,1869.0,445000.0,6000.0,1131.0,59443.0,292022822.0,5678000.0,131750.0,
,,Islamic Pulse,education,IR,11.0,57.0,6572.0,381.5,2042.0,691695.0,https://socialblade.com/youtube/channel/UCiKWYEgofx7rXpxv_SgFTOQ,3200.0,50700.0,1700.0,568.0,1592007.0,4970180.0,197148.0,4569.0,9.27945205479452
@qatarairways,https://youtube.com/@qatarairways,Qatar Airways,travel,QA,7.0,1330.0,291438.0,16900.0,45.0,67290.0,https://socialblade.com/youtube/channel/UCi8xUU_lg3zr8UcBXLdEheQ,1052.0,3150000.0,40000.0,612.0,34299.0,497070313.0,8743000.0,202900.0,
@shtukensia,https://youtube.com/@shtukensia,Штукенция,people,IL,121.0,3300.0,1455042.0,92750.0,1338.0,12363.0,https://socialblade.com/youtube/channel/UCQaqzSOs8VNSBEoT0SCg-uQ,1770.0,538000.0,99000.0,82.0,97040.0,179492856.0,43651000.0,1115500.0,16.77260273972603
,,,,,,,,,,,https://socialblade.com/youtube/search/search?query=ZZchineseshorts&error=not-found,,,,,,,,,
@panda_patatone,https://youtube.com/@panda_patatone,Pensieri del Panda,,IT,802.0,1100.0,1409204.0,81750.0,,8273.0,https://socialblade.com/youtube/channel/UC_jO8tW6_faJd0tWlUe9clw,2241.0,138000.0,33000.0,128.0,139840.0,123505989.0,42276000.0,957700.0,1.3424657534246576
@iranian.cheetah,https://youtube.com/@iranian.cheetah,Iranian Cheetah Society,,IR,509.0,20.0,4767.0,277.0,,752807.0,https://socialblade.com/youtube/channel/UCIS4uQv-ia-c-MS3wL_tJ9g,18152.0,573.0,573.0,26.0,4309386.0,143082.0,142998.0,3295.0,9.96986301369863
@alghafriqqq,https://youtube.com/@alghafriqqq,الغافري QQQ,entertainment,QA,6.0,1660.0,258142.0,15000.0,802.0,71014.0,https://socialblade.com/youtube/channel/UCeriWoRVWMHXBbo-FNG-0GQ,1021.0,3470000.0,50000.0,66.0,63206.0,276237600.0,7744000.0,179700.0,3.197260273972603
@teremokmultimix,https://youtube.com/@teremokmultimix,Теремок Мультики для ма�…,film,IL,27.0,2000.0,1243171.0,79250.0,570.0,15342.0,https://socialblade.com/youtube/channel/UCvVKeMfXmA9N4wVhWqlmPbw,1206.0,1600000.0,60000.0,1096.0,19031.0,861904221.0,37295000.0,955950.0,12.106849315068493
@lardura,https://youtube.com/@lardura,라바두비라바,education,KR,334.0,13600.0,7369456.0,427500.0,603.0,1209.0,https://socialblade.com/youtube/channel/UC2Z3naGqcQ3EKxilsv5WHHA,1246.0,1360000.0,409000.0,221.0,23769.0,733748179.0,221084000.0,5151800.0,3.6027397260273974
@mtime4,https://youtube.com/@mtime4,Mischief time,,JP,95.0,10300.0,75454756.0,4357500.0,,1269.0,https://socialblade.com/youtube/channel/UC0Badcq36RBDHN-e3N1Papg,1042.0,3360000.0,310000.0,1063.0,5876.0,2263645119.0,2264000000.0,52550000.0,2.0273972602739727
@girl_techno_gamerz,https://youtube.com/@girl_techno_gamerz,Girl Techno Gamerz,,IT,582.0,4130.0,1748137.0,101400.0,,9929.0,https://socialblade.com/youtube/channel/UC9jI-eNP3a3zZtKH-hY2uTA,1965.0,382000.0,124000.0,816.0,108653.0,164000265.0,52444000.0,1221600.0,1.641095890410959
@aradmoghimi4863,https://youtube.com/@aradmoghimi4863,arad moghimi,,IR,533.0,18.0,3760.0,218.5,,782585.0,https://socialblade.com/youtube/channel/UC32aHyZNgYgPsqUkyPXwiAQ,18195.0,532.0,532.0,17.0,4339321.0,112812.0,112792.0,2604.0,5.336986301369863
@afghanstate,https://youtube.com/@afghanstate,AFGHAN STATE,,QA,157.0,357.0,55758.0,3240.5,,108438.0,https://socialblade.com/youtube/channel/UCLNDyW9WPNPuFqByAP6LgrA,2496.0,93400.0,10700.0,184.0,617785.0,19548475.0,1673000.0,38850.0,
,,,,,,,,,,,https://socialblade.com/youtube/search/search?query=ZZYazaizai&error=not-found,,,,,,,,,
@bargreenzaid,https://youtube.com/@bargreenzaid,Bar Greenzaid,music,IL,4.0,2660.0,1530773.0,97600.0,656.0,19912.0,https://socialblade.com/youtube/channel/UCrJDy01cVNU0OumddlRRMFA,1008.0,3540000.0,80000.0,900.0,9967.0,1472750947.0,45923000.0,1168900.0,11.361643835616439
@kan11news,https://youtube.com/@kan11news,כאן | חדשות - תאגיד השידו�…,news,IL,97.0,200.0,619025.0,39450.0,786.0,31724.0,https://socialblade.com/youtube/channel/UC_HwfTAcjBESKZRJq6BTCpg,1644.0,645000.0,6000.0,41873.0,12423.0,1222771422.0,18571000.0,473550.0,
@kan11,https://youtube.com/@kan11,כאן 11 - תאגיד השידור הישר…,entertainment,IL,64.0,434.0,659300.0,42000.0,1188.0,29008.0,https://socialblade.com/youtube/channel/UCKqFqiCe1dCUxRe0_YNZ6gg,1407.0,873000.0,13000.0,30747.0,14106.0,1096123807.0,19779000.0,504350.0,11.4
@muralikrishna2525,https://youtube.com/@muralikrishna2525,murali krishna,education,QA,242.0,244.0,103160.0,6002.0,2008.0,153090.0,https://socialblade.com/youtube/channel/UCg-XG0rOmbap3Rrvg2KsgwA,3047.0,53900.0,7300.0,1014.0,1388164.0,6131416.0,3095000.0,71800.0,6.854794520547945
,,,,,,,,,,,https://socialblade.com/youtube/search/search?query=ZZYourFails&error=not-found,,,,,,,,,
@qnbgroup,https://youtube.com/@qnbgroup,QNBGROUP,sports,QA,89.0,,106825.0,6214.5,1124.0,158928.0,https://socialblade.com/youtube/channel/UCsatSWMDzDMeo2GBg8tNC6A,2164.0,188000.0,,535.0,80217.0,214864703.0,3205000.0,74350.0,14.646575342465754
@monster_r,https://youtube.com/@monster_r,مونستر Monster,people,IL,207.0,1330.0,467644.0,29800.0,1548.0,40797.0,https://socialblade.com/youtube/channel/UCuureGHZNa8Odxj7ib3RuiA,1996.0,329000.0,40000.0,131.0,145552.0,114355218.0,14029000.0,357750.0,
@vodafoneqatar,https://youtube.com/@vodafoneqatar,Vodafone Qatar,tech,QA,185.0,4.0,83560.0,4835.0,1436.0,172386.0,https://socialblade.com/youtube/channel/UCAWpuHCJ9kImzTX8ZvLSJoA,2710.0,75800.0,100.0,1079.0,62804.0,276427450.0,2507000.0,58150.0,14.863013698630137
@hopisraelichildhood,https://youtube.com/@hopisraelichildhood,ילדות ישראלית,entertainment,IL,86.0,134.0,510429.0,32550.0,1353.0,36717.0,https://socialblade.com/youtube/channel/UCfNjGgy-3XfTzgWoGMt_QOw,1577.0,707000.0,4000.0,698.0,16700.0,956407674.0,15313000.0,390450.0,
@kukandramaarabic,https://youtube.com/@kukandramaarabic,KUKAN Drama Arabic,film,CN,46.0,67.0,63188.0,3665.5,1158.0,202442.0,https://socialblade.com/youtube/channel/UCJ3XoX1Kkr24NuHgaxoBVMQ,1855.0,458000.0,2000.0,1084.0,126876.0,131412179.0,1896000.0,44000.0,6.189041095890411
@asemaneabi77,https://youtube.com/@asemaneabi77,aSeMaNeAbI77,music,IR,41.0,4.0,1159.0,67.5,3158.0,858967.0,https://socialblade.com/youtube/channel/UCZZzXtdsVr4pP5cSMGcshqQ,8650.0,14200.0,100.0,108.0,1039541.0,9371447.0,34754.0,797.5,
@myqatar2431,https://youtube.com/@myqatar2431,Motor Sports  My Qatar,,QA,514.0,40.0,46123.0,2657.5,,188378.0,https://socialblade.com/youtube/channel/UCoaKYdL07GQzJDaMrr8aOuw,8544.0,14500.0,1200.0,403.0,950486.0,10820526.0,1384000.0,32100.0,2.936986301369863
@crazylabsgames,https://youtube.com/@crazylabsgames,CrazyLabs Games,games,IL,238.0,1460.0,764324.0,48700.0,1490.0,28642.0,https://socialblade.com/youtube/channel/UC0nVZKcqBDS2YxqEmWTNvmA,2052.0,279000.0,44000.0,368.0,32162.0,532936923.0,22930000.0,584400.0,13.613698630136986
@funnyhd1,https://youtube.com/@funnyhd1,FUNNY HD,,IL,145.0,734.0,477329.0,30450.0,,40992.0,https://socialblade.com/youtube/channel/UCAgkBnILS53nkt1IGU6SoUw,1844.0,464000.0,22000.0,393.0,64420.0,272230182.0,14320000.0,365200.0,2.5452054794520547
@xshahruz9411,https://youtube.com/@xshahruz9411,xshahruz,games,IR,629.0,6.0,1579.0,91.5,9157.0,862194.0,https://socialblade.com/youtube/channel/UCP0PfmKO6rpM_1DVlcysJyg,18324.0,420.0,158.0,16.0,4416769.0,48138.0,47360.0,1114.5,6.257534246575342
@soutalkjaleejfm,https://youtube.com/@soutalkjaleejfm,soutalkhaleejfm,music,QA,88.0,67.0,70436.0,4090.5,1709.0,197265.0,https://socialblade.com/youtube/channel/UCcLxv93cu1foLw43H_43l1Q,2163.0,189000.0,2000.0,743.0,143401.0,114710609.0,2113000.0,49050.0,12.353424657534246
@cctvhitdrama,https://youtube.com/@cctvhitdrama,CCTV热播剧场,entertainment,CN,130.0,34.0,61032.0,3558.5,1914.0,213294.0,https://socialblade.com/youtube/channel/UCK73Yh0cVnfyDf9Y63YeBPQ,2225.0,143000.0,1000.0,4734.0,182646.0,87063781.0,1831000.0,42500.0,11.27945205479452
@leoucifero,https://youtube.com/@leoucifero,Leoucifero,,IT,827.0,3800.0,1059787.0,61450.0,,18409.0,https://socialblade.com/youtube/channel/UC2loCM7mEL9Zpw4cpg5D0tg,2308.0,114000.0,114000.0,76.0,429953.0,32346623.0,31794000.0,743400.0,12.898630136986302
@syaep,https://youtube.com/@syaep,syaep,,IR,18.0,,910.0,52.5,,864879.0,https://socialblade.com/youtube/channel/UCVu8w3nSvscFAzC1lBQOZZQ,4365.0,29600.0,,941.0,525164.0,23662625.0,27296.0,637.5,3.6876712328767125
@life_tuning_tips,https://youtube.com/@life_tuning_tips,life_tuning_tips,,QA,425.0,1080.0,119424.0,6907.5,,212910.0,https://socialblade.com/youtube/channel/UC9u-JpdLASu0PEBp7mjj1iQ,5491.0,33000.0,32400.0,234.0,2485695.0,3650792.0,3583000.0,83150.0,0.9753424657534246
@ilmondovirtualeofficialch,https://youtube.com/@ilmondovirtualeofficialch,IL MONDO VIRTUALE OFFICIAL CHANNEL,entertainment,IT,126.0,2000.0,995126.0,57750.0,996.0,18972.0,https://socialblade.com/youtube/channel/UC3dasmYGr7zg_b1yJdIdHSw,1219.0,1550000.0,60000.0,1385.0,25860.0,650412917.0,29854000.0,690750.0,12.610958904109589
@arismascots,https://youtube.com/@arismascots,Aris Mascots,entertainment,CN,186.0,84.0,67180.0,3879.5,2203.0,218317.0,https://socialblade.com/youtube/channel/UCMKkU1esOJNbs6n5JEezSvA,2685.0,78300.0,2500.0,916.0,261170.0,57330690.0,2015000.0,46750.0,
@crazygreenboy,https://youtube.com/@crazygreenboy,그린보이,,KR,335.0,8330.0,4502791.0,261200.0,,2540.0,https://socialblade.com/youtube/channel/UCSa1tSD_QFzSpJ0ECx_BNEA,1248.0,1330000.0,250000.0,257.0,29730.0,591184971.0,135084000.0,3134400.0,0.4465753424657534
@amosaber,https://youtube.com/@amosaber,عمو صابر القناه الرسميه,entertainment,IL,28.0,,332939.0,21250.0,1006.0,53324.0,https://socialblade.com/youtube/channel/UCZFPSESmvTf17LCeMlO7hsw,1211.0,1540000.0,,1156.0,11600.0,1289713493.0,9988000.0,254700.0,7.704109589041096
@ninnaematti,https://youtube.com/@ninnaematti,Ninna e Matti,entertainment,IT,86.0,1000.0,820261.0,47600.0,945.0,19890.0,https://socialblade.com/youtube/channel/UCUlp2N-l95H-8a3wHKswVXg,1165.0,2040000.0,30000.0,1426.0,9934.0,1453632798.0,24608000.0,583600.0,5.191780821917808
@kebikids_official,https://youtube.com/@kebikids_official,깨비키즈 [KEBIKIDS],education,KR,192.0,7660.0,4850815.0,281400.0,442.0,2704.0,https://socialblade.com/youtube/channel/UCD_-N4vf-tsqbUxrQ4CrJIA,1077.0,2980000.0,230000.0,2384.0,4237.0,2811649010.0,145524000.0,3398650.0,
@al_o7sh,https://youtube.com/@al_o7sh,THE BEAST | RaMi JaBr | RJ,sports,IL,309.0,667.0,204792.0,13050.0,1142.0,66776.0,https://socialblade.com/youtube/channel/UCSknjR1A70fMeXvycKS5xDw,2164.0,184000.0,20000.0,359.0,214219.0,73079285.0,6144000.0,156650.0,8.605479452054794
@user-zm3of5nw2r,https://youtube.com/@user-zm3of5nw2r,خوانندگان برتر عرب,music,IR,20.0,4.0,861.0,50.0,2615.0,867287.0,https://socialblade.com/youtube/channel/UCf35Aa-ogMqLBK7bior7skg,4429.0,29100.0,100.0,95.0,1125415.0,8357991.0,25814.0,585.0,10.808219178082192
@ogaansho,https://youtube.com/@ogaansho,OGAANSHO,people,QA,20.0,434.0,53320.0,3082.0,865.0,224230.0,https://socialblade.com/youtube/channel/UC13WuVBloUO79J2ukNJPTSQ,1287.0,994000.0,13000.0,1104.0,131692.0,126044302.0,1600000.0,37150.0,7.136986301369863
@huashisuspensedrama,https://youtube.com/@huashisuspensedrama,捷成华视—悬疑剧场,film,CN,81.0,67.0,45135.0,2604.0,1319.0,226371.0,https://socialblade.com/youtube/channel/UCKgDwSCj_sp4Vza-s5tpSYQ,2032.0,299000.0,2000.0,3629.0,180382.0,88312931.0,1354000.0,31400.0,7.767123287671233
@jo-ha.,https://youtube.com/@jo-ha.,JoHa,,IT,1593.0,634.0,927285.0,53800.0,,19977.0,https://socialblade.com/youtube/channel/UCA1JGvQAUy4IUeQSojGD6UQ,5045.0,30700.0,19000.0,193.0,405121.0,40716471.0,27819000.0,637950.0,1.6465753424657534
@kbskpop,https://youtube.com/@kbskpop,KBS Kpop,music,KR,48.0,2000.0,4451688.0,258250.0,231.0,2709.0,https://socialblade.com/youtube/channel/UCeLPm9yH_a_QH8n6445G-Ow,483.0,8770000.0,60000.0,46312.0,755.0,8846464118.0,133551000.0,3082300.0,12.476712328767123
