channel_id,channel_link,channel_name,channel_type,country,country_rank,created_date,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,socialblade_url,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income
@watchmojo,https://youtube.com/@watchmojo,WatchMojo.com,entertainment,CA,5th,"Jan 25th, 2007",--,"+1,547,791",€10.6K - €169K,90th,"10,970th",https://socialblade.com/youtube/channel/UCaWd5_7JhbQBe4dknZhsHJg,203rd,25.3M,--,26973,236th,16821944087,46.434M,€126.8K - €2M
@mikaylah,https://youtube.com/@mikaylah,Mikaylah,entertainment,AU,160th,"Jul 12th, 2020",+1K,"+688,371",€4.7K - €75.2K,977th,"24,626th",https://socialblade.com/youtube/channel/UCUEhqlSd2qvU2_HFMV7nRnQ,"1,199th",1.72M,30K,242,"20,687th",787771098,20.651M,€56.4K - €902K
@darrenlevy,https://youtube.com/@darrenlevy,DarrenLevyOfficial,people,AU,156th,"May 23rd, 2017",+334,"+651,955",€4.4K - €71.2K,774th,"24,249th",https://socialblade.com/youtube/channel/UCj7ADiT-RzESYpAd90OeEKA,"1,192nd",1.79M,10K,452,"22,631st",728747523,19.559M,€53.4K - €854.3K
@joeefowler,https://youtube.com/@joeefowler,Joe Fowler,,AU,"1,650th","Apr 23rd, 2012",+834,"+857,402",€5.9K - €93.6K,--,"24,579th",https://socialblade.com/youtube/channel/UCjWMmxD1tm-6kmyRLQLK5EQ,"5,467th",25.3K,25K,54,"519,035th",26127574,25.722M,€70.2K - €1.1M
@lucasivkovic,https://youtube.com/@lucasivkovic,Lucas Ivkovic,people,AU,215th,"Feb 24th, 2014",+667,"+742,923",€5.1K - €81.1K,844th,"24,004th",https://socialblade.com/youtube/channel/UCHqB_zfGKm7vXt1-VXvF10Q,"1,265th",1.12M,20K,659,"19,038th",852734789,22.288M,€60.8K - €973.5K
@anchet,https://youtube.com/@anchet,Love FunGame,,AU,909th,"Jan 2nd, 2023",+970,"+525,097",€3.6K - €57.3K,--,"23,629th",https://socialblade.com/youtube/channel/UCRoqfgoSSk261il58qCRZCw,"2,432nd",99.3K,29.1K,2710,"263,771st",57652618,15.753M,€43K - €688.1K
@thejacksonfield,https://youtube.com/@thejacksonfield,Jackson Field,entertainment,AU,165th,"Oct 2nd, 2012",+1.66K,"+884,283",€6K - €96.6K,985th,"22,656th",https://socialblade.com/youtube/channel/UCndV9QI4anHHUorIXGW3BIg,"1,208th",1.65M,50K,401,"23,048th",721098970,26.528M,€72.4K - €1.2M
@deanlewis,https://youtube.com/@deanlewis,Dean Lewis,music,AU,140th,"Jan 7th, 2014",+667,"+421,535",€2.9K - €46K,789th,"22,417th",https://socialblade.com/youtube/channel/UCecgDbZRJ8GdmVgNCjuJu5g,"1,169th",2M,20K,360,"11,718th",1269996356,12.646M,€34.5K - €552.4K
@hebbars.kitchen,https://youtube.com/@hebbars.kitchen,Hebbars Kitchen,people,AU,27th,"Oct 10th, 2015",+1K,"+881,738",€6K - €96.3K,257th,"21,986th",https://socialblade.com/youtube/channel/UCPPIsrNlEkaFQBk-4uNkOaw,602nd,7.57M,30K,2615,"4,432nd",2681131436,26.452M,€72.2K - €1.2M
@sakshammagic,https://youtube.com/@sakshammagic,Saksham Magic,film,AU,41st,"Feb 8th, 2015",+334,"+845,627",€5.8K - €92.3K,212th,"20,098th",https://socialblade.com/youtube/channel/UCVxR8M2OeHf4BdKzzzpz83A,787th,5.75M,10K,2089,"1,433rd",5913885867,25.369M,€69.3K - €1.1M
@kiddokiddo1516,https://youtube.com/@kiddokiddo1516,Kiddo Kiddo,,AU,"1,095th","Mar 1st, 2023",+1.71K,"+713,847",€4.9K - €78K,--,"22,682nd",https://socialblade.com/youtube/channel/UCcSSZs6WUf4dxEnS92GbZkg,"2,685th",83K,51.5K,301,"324,575th",46134495,21.415M,€58.5K - €935.4K
@sunnyv2,https://youtube.com/@sunnyv2,SunnyV2,entertainment,AU,66th,"Jan 22nd, 2019",+1.33K,"+846,479",€5.8K - €92.4K,755th,"22,510th",https://socialblade.com/youtube/channel/UCuF49lP5gkkw5L8HK3H6GJg,971st,3.94M,40K,224,"14,066th",1095887980,25.394M,€69.3K - €1.1M
@chaznba,https://youtube.com/@chaznba,Chaz NBA,sports,AU,620th,"Oct 28th, 2017",+334,"+1,097,324",€7.5K - €119.8K,955th,"23,623rd",https://socialblade.com/youtube/channel/UChgDp_uE5PVqnpdV05xKOOA,"1,964th",358K,10K,1088,"57,238th",316087696,32.92M,€89.9K - €1.4M
@effectivespaces,https://youtube.com/@effectivespaces,Effective Spaces,people,AU,212th,"Jan 6th, 2020",+2.33K,"+1,116,204",€7.6K - €121.9K,841st,"20,109th",https://socialblade.com/youtube/channel/UC-rrR8gz3j7h0QoLS6M1MYA,"1,262nd",1.16M,70K,107,"48,835th",360188226,33.486M,€91.4K - €1.5M
@muslimgacha2023,https://youtube.com/@muslimgacha2023,Muslim Gacha,,AU,435th,"Jan 9th, 2021",+5.06K,"+1,097,977",€7.5K - €119.9K,--,"20,795th",https://socialblade.com/youtube/channel/UCUFls5KAtwdLnTrBm23xyIQ,"1,717th",635K,152K,370,"150,748th",118895007,32.939M,€89.9K - €1.4M
@kawaiikunicorn,https://youtube.com/@kawaiikunicorn,Kawaii Kunicorn,games,AU,96th,"Dec 12th, 2014",+1.33K,"+823,748",€5.6K - €90K,565th,"21,955th",https://socialblade.com/youtube/channel/UC58otONbfRjWcYjlJvHaYfw,"1,078th",2.9M,40K,679,"9,962nd",1453492902,24.712M,€67.5K - €1.1M
@gotye,https://youtube.com/@gotye,gotyemusic,music,AU,106th,"Dec 6th, 2007",+667,"+911,768",€6.2K - €99.6K,725th,"21,024th",https://socialblade.com/youtube/channel/UCFC9LamNMmLioW643VZ40OA,"1,103rd",2.65M,20K,54,"4,295th",2736856184,27.353M,€74.7K - €1.2M
@sheetmusicboss,https://youtube.com/@sheetmusicboss,Sheet Music Boss,music,AU,69th,"Feb 5th, 2017",+1K,"+837,223",€5.7K - €91.4K,611th,"22,125th",https://socialblade.com/youtube/channel/UCzTR9iSH-TFC4-ocDS_ll4A,988th,3.78M,30K,2808,"8,390th",1657171515,25.117M,€68.6K - €1.1M
,,Doraemon in Hindi 2019 TV,games,AF,545th,"Jul 19th, 2013",--,"+42,847",€292 - €4.7K,"6,210th","281,088th",https://socialblade.com/youtube/channel/UCVqQJzEQ1SE5S3jBT6ixspQ,"14,787th",3.99K,--,19,"1,692,932nd",4510480,1.285M,€3.5K - €56.1K
@lahistoriadetrasdelmito,https://youtube.com/@lahistoriadetrasdelmito,La Historia Detrás del Mito,people,AF,14th,"Jan 22nd, 2014",+200,"+43,108",€294 - €4.7K,"1,313th","269,058th",https://socialblade.com/youtube/channel/UCp1-O5JdbyGXWAtyYYqOtEg,"1,754th",554K,6K,219,"119,295th",140419588,1.293M,€3.5K - €56.5K
@lemartelevision,https://youtube.com/@lemartelevision,LemarTV,entertainment,AF,7th,"Nov 18th, 2007",+234,"+47,413",€324 - €5.2K,"1,171st","265,833rd",https://socialblade.com/youtube/channel/UC4TjjoiklE7zMJPN7jEqJGw,"1,407th",879K,7K,6007,"65,604th",264269837,1.422M,€3.9K - €62.1K
@gferdinandus4,https://youtube.com/@gferdinandus4,gferdinandus4,music,AF,68th,"May 23rd, 2008",+7,"+7,798",€53 - €851,"1,960th","667,462nd",https://socialblade.com/youtube/channel/UC8tFDUA5jGaARwXOwgXYDJg,"2,583rd",85.1K,200,47,"160,005th",101019020,233.928K,€639 - €10.2K
@anastasioeric,https://youtube.com/@anastasioeric,Anastasio Eric,music,BE,236th,"May 6th, 2017",+134,"+147,377",€1K - €16.1K,"1,678th","116,464th",https://socialblade.com/youtube/channel/UCR_4Yjh4BD8BTc3zh8X9Knw,"2,123rd",221K,4K,512,"143,416th",115067120,4.421M,€12.1K - €193.1K
@highub,https://youtube.com/@highub,HigHub,,FI,93rd,"Jan 18th, 2023",+134,"+73,302",€500 - €8K,--,"171,667th",https://socialblade.com/youtube/channel/UCz0bl7ef54_3P1rxVnu6CmQ,"1,929th",391K,4K,126,"104,218th",162632987,2.199M,€6K - €96.1K
@ranwafamilyofficial,https://youtube.com/@ranwafamilyofficial,Ranwa Family,people,IN,181st,"Dec 8th, 2022",+20K,"+11,852,416",€80.9K - €1.3M,129th,376th,https://socialblade.com/youtube/channel/UCj-Y3qyis1oyXDtWGYHJU1Q,352nd,10.6M,600K,1013,"1,178th",6829315196,355.572M,€970.7K - €15.5M
@kinocat3341,https://youtube.com/@kinocat3341,KinoCat,,RU,969th,"Jul 6th, 2022",+3.06K,"+2,854,820",€19.5K - €311.7K,--,"4,919th",https://socialblade.com/youtube/channel/UCQFDYpPFuRZaw4adbjk2rjg,"1,852nd",481K,92K,357,"46,435th",387951881,85.645M,€233.8K - €3.7M
@showdeck,https://youtube.com/@showdeck,Showdeck,,NG,284th,"Oct 18th, 2022",+1.9K,"+191,999",€1.3K - €21K,--,"99,276th",https://socialblade.com/youtube/channel/UCon8sVMlTFbvGQOMXjuMdJA,"2,047th",290K,57K,37,"607,797th",20091726,5.76M,€15.7K - €251.6K
@tiwasavage,https://youtube.com/@tiwasavage,Tiwa Savage,music,NG,40th,"Sep 8th, 2016",+334,"+183,263",€1.3K - €20K,850th,"97,510th",https://socialblade.com/youtube/channel/UCcBJoRL_QYkPlJaMhAUahvA,"1,234th",1.39M,10K,98,"32,888th",515711281,5.498M,€15K - €240.1K
@mdait-tub,https://youtube.com/@mdait-tub,MDait,,QA,527th,"Dec 5th, 2023",+37,"+24,598",€168 - €2.7K,--,"345,618th",https://socialblade.com/youtube/channel/UCrJlY3RjfbJi66WNPfD1-BA,"9,215th",13.4K,1.1K,27,"1,323,539th",6775045,737.931K,€2K - €32.2K
@imamedia_org,https://youtube.com/@imamedia_org,IMA Media • ایما مدیا,news,IR,84th,"May 4th, 2019",+1,+300,€2 - €33,"2,853rd","880,734th",https://socialblade.com/youtube/channel/UCXrzAceq-VvmfLUTmsLLYXw,"11,973rd",7.78K,30,77,"3,064,658th",1449619,8.997K,€25 - €393
,,办公室小野,,CN,416th,"Jan 17th, 2017",+484,"+26,289",€179 - €2.9K,--,"365,252nd",https://socialblade.com/youtube/channel/UCbzIe7DLK-VtZBy6ZigtH5Q,"6,347th",20.2K,14.5K,14,"3,288,436th",1185900,788.654K,€2.2K - €34.4K
@ebsdocumentary,https://youtube.com/@ebsdocumentary,EBSDocumentary (EBS 다큐),travel,KR,136th,"May 30th, 2012",+2.66K,"+3,061,204",€20.9K - €334.3K,27th,"4,649th",https://socialblade.com/youtube/channel/UCFCtZJTuJhE18k8IXwmXTYQ,958th,4.07M,80K,44690,"2,214th",4412551677,91.836M,€250.7K - €4M
@kendalyt,https://youtube.com/@kendalyt,Kendal,games,IT,102nd,"May 27th, 2014",+334,"+675,684",€4.6K - €73.8K,671st,"27,358th",https://socialblade.com/youtube/channel/UCuoRO0NvQ7G1M9RVhDY2DEQ,"1,188th",1.83M,10K,3625,"8,285th",1673012839,20.271M,€55.3K - €885.4K
@duilio-rodrigues,https://youtube.com/@duilio-rodrigues,Duílio Rodrigues,autos,LU,79th,"Aug 25th, 2020",+4,"+2,998",€20 - €327,"1,666th","808,535th",https://socialblade.com/youtube/channel/UC2EGNCMxdMxBmZS-XQIxzeA,"4,211th",30.8K,100,42,"790,740th",13736006,89.929K,€246 - €3.9K
@kesantotaro,https://youtube.com/@kesantotaro,けーさんとたろー,entertainment,JP,278th,"Mar 12th, 2020",+667,"+2,429,912",€16.6K - €265.3K,"1,044th","5,889th",https://socialblade.com/youtube/channel/UCXD5JFCn8eaGgj55nZLubcQ,"1,273rd",1.05M,20K,619,"8,042nd",1725810371,72.897M,€199K - €3.2M
@user-ss5wb9bk4m,https://youtube.com/@user-ss5wb9bk4m,1分だけ,film,JP,"1,056th","Mar 28th, 2021",+900,"+2,657,718",€18.1K - €290.2K,"1,471st","5,905th",https://socialblade.com/youtube/channel/UCg-KFZisJjG45CSC4eNjSxA,"2,215th",158K,27K,261,"44,379th",409789782,79.732M,€217.7K - €3.5M
@fukuoka_botti,https://youtube.com/@fukuoka_botti,ぼっちの冒険,,JP,713th,"Jan 9th, 2022",+1.3K,"+2,281,713",€15.6K - €249.2K,--,"5,780th",https://socialblade.com/youtube/channel/UCR7etr1Oz2J811BykOCO8ew,"1,822nd",499K,39K,696,"32,799th",528136131,68.451M,€186.9K - €3M
@water_sumanai,https://youtube.com/@water_sumanai,ウォーターチャレンジ,games,JP,164th,"Mar 13th, 2014",+4K,"+2,480,597",€16.9K - €270.9K,628th,"5,451st",https://socialblade.com/youtube/channel/UCHazKLThRbMyMFu2bVAKhng,"1,142nd",2.28M,120K,1906,"5,905th",2187440575,74.418M,€203.2K - €3.3M
@rarukiru,https://youtube.com/@rarukiru,らるきる,,JP,848th,"Oct 26th, 2021",+400,"+2,570,311",€17.5K - €280.7K,--,"5,446th",https://socialblade.com/youtube/channel/UC8BZPEmz0PABw9ZqQGof2yA,"1,965th",356K,12K,879,"62,399th",278612455,77.109M,€210.5K - €3.4M
@ronron_tenbin,https://youtube.com/@ronron_tenbin,ロンロンの天秤ニカケルch,entertainment,JP,"1,407th","May 3rd, 2018",+547,"+2,176,788",€14.9K - €237.7K,"2,278th","5,442nd",https://socialblade.com/youtube/channel/UCsy7XmIL8NSsP3h3TW-3oMQ,"2,784th",71.5K,16.4K,382,"116,805th",151292412,65.304M,€178.3K - €2.9M
@himawari-ch,https://youtube.com/@himawari-ch,HIMAWARIちゃんねる,entertainment,JP,84th,"Apr 6th, 2014",+1K,"+2,928,967",€20K - €319.8K,806th,"5,395th",https://socialblade.com/youtube/channel/UCJ98lzh2QJGp37QgWPUcwrQ,"1,025th",3.43M,30K,2702,738th,8940955012,87.869M,€239.9K - €3.8M
@kaedeandahtanchannel,https://youtube.com/@kaedeandahtanchannel,Kaede and Ahtan / かえであーたんフ�…,entertainment,JP,98th,"Aug 27th, 2018",+3.66K,"+2,438,245",€16.6K - €266.3K,831st,"5,393rd",https://socialblade.com/youtube/channel/UCUyf1GLGaj1wCnsaDe6Rtng,"1,050th",3.19M,110K,627,"7,662nd",1796724571,73.147M,€199.7K - €3.2M
@kacho07,https://youtube.com/@kacho07,Kacho かちょ,entertainment,JP,44th,"Feb 16th, 2019",+1.33K,"+2,561,180",€17.5K - €279.7K,622nd,"5,357th",https://socialblade.com/youtube/channel/UC2fim8RVUwhUOQvevmv9euQ,836th,5.26M,40K,6000,"1,807th",5082160082,76.835M,€209.8K - €3.4M
@thepentamax,https://youtube.com/@thepentamax,Thepentamax,autos,JP,232nd,"Mar 26th, 2013",+2.33K,"+2,642,968",€18K - €288.6K,144th,"5,328th",https://socialblade.com/youtube/channel/UC1FkKJTzB5Sn3SUSpiJszKg,"1,221st",1.52M,70K,374,"10,201st",1431945250,79.289M,€216.5K - €3.5M
@snowman.official.9,https://youtube.com/@snowman.official.9,Snow Man,music,JP,96th,"Dec 11th, 2019",+667,"+2,578,024",€17.6K - €281.5K,667th,"5,259th",https://socialblade.com/youtube/channel/UCuFPaemAaMR8R5cHzjy23dQ,"1,045th",3.23M,20K,565,"3,318th",3344107820,77.341M,€211.1K - €3.4M
@tbsnewsdig,https://youtube.com/@tbsnewsdig,TBS NEWS DIG Powered by JNN,news,JP,158th,"Sep 15th, 2009",+1.66K,"+2,558,048",€17.5K - €279.3K,339th,"5,262nd",https://socialblade.com/youtube/channel/UC6AG81pAkf6Lbi_1VC5NmPA,"1,136th",2.33M,50K,53772,"3,958th",2938074691,76.741M,€209.5K - €3.4M
@kamuianimation,https://youtube.com/@kamuianimation,Kamui - Minecraft Animation,games,JP,87th,"Jan 21st, 2021",+11.3K,"+2,643,078",€18K - €288.6K,518th,"5,194th",https://socialblade.com/youtube/channel/UC-IC1Sv1onK1kWlJTTQfrkw,"1,031st",3.42M,340K,242,"24,699th",691458669,79.292M,€216.5K - €3.5M
@akiraproduce222,https://youtube.com/@akiraproduce222,あきらをプロデュース,,JP,"1,034th","Feb 5th, 2023",+400,"+442,992",€3K - €48.4K,--,"5,174th",https://socialblade.com/youtube/channel/UCCBs_VJNLuJLC8u4G_xZHWg,"2,188th",172K,12K,367,"190,815th",84152002,13.29M,€36.3K - €580.5K
@2ch-kikutaro,https://youtube.com/@2ch-kikutaro,【2chショート】菊太郎,,JP,"1,021st","Sep 20th, 2023",+1.1K,"+2,075,366",€14.2K - €226.6K,--,"5,149th",https://socialblade.com/youtube/channel/UCzO9nbdrIiT1HM72pxjyMIQ,"2,169th",191K,33K,451,"59,499th",286963944,62.261M,€170K - €2.7M
@bento_club,https://youtube.com/@bento_club,Bento Club,education,JP,226th,"Mar 13th, 2021",+3K,"+2,806,433",€19.2K - €306.5K,575th,"5,044th",https://socialblade.com/youtube/channel/UCYUPD1QyZStSkdRvG9FPQ4A,"1,215th",1.59M,90K,1758,"9,773rd",1486741688,84.193M,€229.8K - €3.7M
@miyajimazatsugaku,https://youtube.com/@miyajimazatsugaku,雑学博士ミヤジマくん,,JP,809th,"Nov 1st, 2022",+600,"+2,864,626",€19.6K - €312.8K,--,"4,928th",https://socialblade.com/youtube/channel/UCDLzOHkZjEk3Mr03Y3u_kpw,"1,923rd",402K,18K,857,"11,962nd",1272814284,85.939M,€234.6K - €3.8M
@ntv_news,https://youtube.com/@ntv_news,日テレNEWS,news,JP,165th,"Nov 7th, 2019",+1.33K,"+2,592,839",€17.7K - €283.1K,346th,"5,007th",https://socialblade.com/youtube/channel/UCuTAXTexrhetbOe3zgskJBQ,"1,144th",2.24M,40K,52583,"3,685th",3099283939,77.785M,€212.4K - €3.4M
@bump_drama,https://youtube.com/@bump_drama,BUMPドラマ【公式】,film,JP,911th,"Dec 14th, 2020",+1.53K,"+3,152,299",€21.5K - €344.2K,"1,324th","4,886th",https://socialblade.com/youtube/channel/UCDcBT1mhfPOtW3Obfu42pGg,"2,038th",299K,46K,700,"32,077th",546537799,94.569M,€258.2K - €4.1M
@user-ej5kh7lh6t,https://youtube.com/@user-ej5kh7lh6t,リアルピース,comedy,JP,417th,"Aug 4th, 2020",+1.7K,"+2,823,246",€19.3K - €308.3K,795th,"4,843rd",https://socialblade.com/youtube/channel/UCdOFJTdqeytxPttqDnWfS_A,"1,481st",818K,51K,1249,"13,937th",1113162985,84.697M,€231.2K - €3.7M
@kimetsu-mattari-sab,https://youtube.com/@kimetsu-mattari-sab,鬼滅の刃まったりサブちゃん,film,JP,"1,859th","May 1st, 2018",-6,"+3,410",€23 - €372,"2,348th","4,839th",https://socialblade.com/youtube/channel/UCs9QuE1OEsRA_y4lzUJFqbQ,"4,590th",27.9K,-200,255,"181,807th",87243424,102.293K,€279 - €4.5K
@marblegumi,https://youtube.com/@marblegumi,Marble gumi,,JP,920th,"Jan 12th, 2024",+8.3K,"+3,258,697",€22.2K - €355.8K,--,"4,749th",https://socialblade.com/youtube/channel/UC0ptFkS7RcRwhhe8oXxf9mg,"2,048th",335K,249K,591,"143,588th",134357026,97.761M,€266.9K - €4.3M
@bakibakidt,https://youtube.com/@bakibakidt,バキ童チャンネル【ぐんぴぃ】,entertainment,JP,233rd,"Nov 10th, 2020",+1.33K,"+2,629,343",€17.9K - €287.1K,999th,"4,735th",https://socialblade.com/youtube/channel/UC8embhEdS-QrY3K6XcoyyNg,"1,222nd",1.51M,40K,1365,"9,866th",1474960993,78.88M,€215.3K - €3.4M
@h-nature3579,https://youtube.com/@h-nature3579,H-Nature,,JP,234th,"Dec 17th, 2022",+11K,"+3,272,654",€22.3K - €357.4K,--,"4,705th",https://socialblade.com/youtube/channel/UCp99RWlJQLjd9aJYvwLWaoQ,"1,223rd",1.56M,330K,174,"38,676th",462373101,98.18M,€268K - €4.3M
@spotvnowjapan,https://youtube.com/@spotvnowjapan,SPOTVNOW,sports,JP,307th,"Aug 16th, 2018",+2.46K,"+3,085,959",€21.1K - €337K,403rd,"4,697th",https://socialblade.com/youtube/channel/UCJ-l-sMQFHogSy8KXRyMIRA,"1,318th",973K,74K,9534,"14,976th",1055104449,92.579M,€252.7K - €4M
@theanimalbuu,https://youtube.com/@theanimalbuu,The Animal Buu,,JP,174th,"Aug 22nd, 2022",+7.66K,"+3,150,543",€21.5K - €344K,--,"4,639th",https://socialblade.com/youtube/channel/UC-dgAC1h_-uI4UaIKwgVxgw,"1,157th",2.2M,230K,2165,"12,807th",1213546633,94.516M,€258K - €4.1M
@kanemochifamily,https://youtube.com/@kanemochifamily,金持ち一家?kanemochi family,entertainment,JP,178th,"Jul 2nd, 2019",+2K,"+2,164,606",€14.8K - €236.4K,941st,"4,615th",https://socialblade.com/youtube/channel/UCE6l90iZjeRUM_0QtMKfbDg,"1,161st",2.09M,60K,1030,"4,918th",2498024039,64.938M,€177.3K - €2.8M
@dozle,https://youtube.com/@dozle,ドズル社,games,JP,225th,"Jul 31st, 2014",+1.66K,"+3,052,767",€20.8K - €333.4K,696th,"4,582nd",https://socialblade.com/youtube/channel/UCj4PjeVMnNTHIR5EeoNKPAw,"1,214th",1.59M,50K,8850,"7,501st",1830576442,91.583M,€250K - €4M
@100yengoraku,https://youtube.com/@100yengoraku,100円娯楽(税抜),,JP,837th,"Jul 22nd, 2023",+1.66K,"+2,752,662",€18.8K - €300.6K,--,"4,556th",https://socialblade.com/youtube/channel/UCBvdgpgK3DPDuPV1em5Sw3Q,"1,953rd",377K,50K,385,"48,776th",369047340,82.58M,€225.4K - €3.6M
@kentycook,https://youtube.com/@kentycook,kenty_cook,,JP,155th,"Oct 13th, 2018",+6K,"+2,881,570",€19.7K - €314.7K,--,"4,420th",https://socialblade.com/youtube/channel/UCb58mfa8JEkT7Oak1EG0SLw,"1,131st",2.41M,180K,571,"12,010th",1263864317,86.447M,€236K - €3.8M
@gurenchannel,https://youtube.com/@gurenchannel,グレンチャンネル,,JP,"1,822nd","Apr 16th, 2021",+1.03K,"+3,147,228",€21.5K - €343.7K,--,"4,351st",https://socialblade.com/youtube/channel/UCXXm7rQaSnMiefVZNmJDx-g,"4,211th",31.1K,31K,185,"170,906th",94557147,94.417M,€257.8K - €4.1M
@okinawalifevlog5012,https://youtube.com/@okinawalifevlog5012,ナカモトフウフのOkinawa Life Vlog,howto,JP,278th,"Aug 3rd, 2017",+1.33K,"+2,822,923",€19.3K - €308.3K,546th,"4,251st",https://socialblade.com/youtube/channel/UCgy1mxPcdm6d-NvUfmYrDWw,"1,273rd",1.06M,40K,1487,"14,524th",1074269488,84.688M,€231.2K - €3.7M
@takkutv,https://youtube.com/@takkutv,たっくーTVれいでぃお,entertainment,JP,154th,"Oct 26th, 2016",+2.33K,"+2,975,851",€20.3K - €325K,910th,"4,250th",https://socialblade.com/youtube/channel/UCkkxn2ldlFUMupTlXU8meAw,"1,130th",2.39M,70K,1948,"6,335th",2081590405,89.276M,€243.7K - €3.9M
@gintube0427,https://youtube.com/@gintube0427,Gintube,entertainment,JP,87th,"Oct 6th, 2017",+5.33K,"+4,043,543",€27.6K - €441.6K,812th,"4,208th",https://socialblade.com/youtube/channel/UCUu03Yyo4p5lp3dy6I2exQw,"1,031st",3.41M,160K,3199,"4,628th",2641888857,121.306M,€331.2K - €5.3M
@ashisalfc,https://youtube.com/@ashisalfc,あしざるFC,sports,JP,282nd,"Sep 9th, 2019",+1.73K,"+3,009,875",€20.5K - €328.7K,373rd,"4,169th",https://socialblade.com/youtube/channel/UC0rbVMCStY7IYwwTg4z_EjA,"1,277th",1.01M,52K,1867,"10,626th",1388297111,90.296M,€246.5K - €3.9M
@user-ew7tv1cm1d,https://youtube.com/@user-ew7tv1cm1d,一分一秒,film,JP,889th,"Jan 20th, 2021",+934,"+3,196,421",€21.8K - €349K,"1,301st","4,159th",https://socialblade.com/youtube/channel/UCLiPbjTEuGto_iRasBrfu7w,"2,013th",325K,28K,313,"29,884th",593732256,95.893M,€261.8K - €4.2M
@mrsgreenapple_official,https://youtube.com/@mrsgreenapple_official,Mrs. GREEN APPLE,music,JP,88th,"Jul 26th, 2019",+2.66K,"+3,209,147",€21.9K - €350.4K,654th,"4,147th",https://socialblade.com/youtube/channel/UCpFgmZm65yOU5X-hmWkWjuw,"1,032nd",3.37M,80K,308,"5,411th",2350118159,96.274M,€262.8K - €4.2M
@paxy_world,https://youtube.com/@paxy_world,PAXY World /ぱくしーワールド,,JP,843rd,"Aug 2nd, 2023",+2.73K,"+3,216,842",€22K - €351.3K,--,"3,963rd",https://socialblade.com/youtube/channel/UCMEIWmThPWeHeoZ2ubXQrww,"1,960th",383K,82K,149,"44,284th",410130282,96.505M,€263.5K - €4.2M
@user-ni6jd7pd8t,https://youtube.com/@user-ni6jd7pd8t,ミステリー劇場,film,JP,904th,"Jul 15th, 2021",+734,"+2,516,588",€17.2K - €274.8K,"1,317th","3,938th",https://socialblade.com/youtube/channel/UC6mbbiP0fzB0wWLNfioiOeQ,"2,030th",302K,22K,341,"28,405th",597763150,75.498M,€206.1K - €3.3M
@the_firsttake,https://youtube.com/@the_firsttake,THE FIRST TAKE,music,JP,17th,"Nov 5th, 2019",+4K,"+3,771,811",€25.7K - €411.9K,190th,"3,892nd",https://socialblade.com/youtube/channel/UC9zY_E8mcAo_Oq772LEZq8Q,397th,9.63M,120K,844,"2,245th",4381613528,113.154M,€308.9K - €4.9M
@tokaionair,https://youtube.com/@tokaionair,東海オンエア,comedy,JP,27th,"Oct 13th, 2013",--,"+3,595,295",€24.5K - €392.6K,159th,"3,832nd",https://socialblade.com/youtube/channel/UCutJqz56653xV2wwSvut_hQ,656th,7.04M,--,2953,360th,13622126393,107.859M,€294.5K - €4.7M
